key,source,url,srcid,shell,z_cross,z_best,logM,phot_flux_radius,eqw_hb,phot_restV,phi_ratio,l3_kpc,l3_l2,flag
srcid_0048022,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0048022.png,48022.0,Shell_C,6.0,1.6244957,10.870194504538729,10.18,32.09358,1.1889093,-0.4328,5.573,2.05,
srcid_0048540,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0048540.png,48540.0,Shell_C,6.0,1.6463715,10.826553837212606,13.56,-28.435707,0.8433384,-0.4394,7.422,2.73,
srcid_0050739,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0050739.png,50739.0,Shell_C,6.0,1.4566,10.598175972527226,5.98,10.885479,2.339241,-0.3389,3.267,1.202,
srcid_0054988,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0054988.png,54988.0,Shell_C,6.0,1.5435952333333331,11.45903323122578,15.35,33.80792,2.0930843,-0.3972,8.402,3.09,
srcid_0056863,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0056863.png,56863.0,Shell_C,6.0,1.53465115,10.648289471475243,7.48,-15.579296,0.6431898,-0.3922,4.094,1.506,
srcid_0068536,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0068536.png,68536.0,Shell_C,6.0,1.6747070875,10.699345764839633,10.48,18.94012,0.51173365,-0.446,5.734,2.109,
srcid_0126501,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0126501.png,126501.0,Shell_C,6.0,1.4512093,10.535688960325942,5.67,-8.256119,0.8655797,-0.3347,3.098,1.139,
srcid_0133370,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0133370.png,133370.0,Shell_C,6.0,1.6604967,10.6257485457054,8.93,-53.386066,0.5280658,-0.443,4.887,1.797,
srcid_0145356,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0145356.png,145356.0,Shell_C,6.0,1.5261135,10.562860178014905,7.36,19.79466,0.8169252,-0.3872,4.028,1.481,
srcid_0150851,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0150851.png,150851.0,Shell_C,6.0,1.6530958,10.776336836716515,6.45,-3.8931768,1.8129783,-0.4412,3.53,1.298,
srcid_0159389,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0159389.png,159389.0,Shell_C,6.0,1.5154452,10.677544407309425,3.72,33.97939,4.3126917,-0.3806,2.035,0.749,
srcid_0159741,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0159741.png,159741.0,Shell_C,6.0,1.5266187,10.889796091607659,6.31,5.785182,3.4212613,-0.3875,3.453,1.27,
srcid_0160407,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0160407.png,160407.0,Shell_C,6.0,1.5099517,10.723399457249124,7.8,-3.0087662,2.862241,-0.3771,4.267,1.569,
srcid_0168431,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0168431.png,168431.0,Shell_C,6.0,1.5410564,10.767245383696373,9.47,14.766443,3.1750221,-0.3958,5.183,1.906,
srcid_0182724,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0182724.png,182724.0,Shell_C,6.0,1.6532617,10.526533964257702,6.75,-99.94594,0.80597985,-0.4412,3.694,1.359,
srcid_0200382,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0200382.png,200382.0,Shell_C,6.0,1.585941,11.015991809042683,7.09,-47.51469,1.3321283,-0.4181,3.882,1.428,
srcid_2100839,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_2100839.png,2100839.0,Shell_C,6.0,1.512528,10.526208537884665,7.97,27.947521,1.2213883,-0.3788,4.361,1.604,
srcid_4100840,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_4100840.png,4100840.0,Shell_C,6.0,1.5653354,10.541844399610692,7.03,14.364492,2.6941986,-0.4086,3.849,1.415,
srcid_60217631,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_60217631.png,60217631.0,Shell_C,6.0,1.61290575,10.749776437734075,10.77,-8.73085,2.6245656,-0.4288,5.896,2.168,
srcid_0001472,qec9_protocluster,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/qec9_protocluster__srcid_0001472.png,1472.0,Shell_C,6.0,4.5559559,11.263695964836383,2.19,-44.068104,4.879217,0.9084,0.926,0.341,
srcid_0140707,qec9_protocluster,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/qec9_protocluster__srcid_0140707.png,140707.0,Shell_C,6.0,4.61999725,11.172729264812503,3.5,-35.37126,2.0269156,0.9182,1.471,0.541,
srcid_0149494,qec9_protocluster,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/qec9_protocluster__srcid_0149494.png,149494.0,Shell_C,6.0,4.62235364,11.254884542457498,4.1,-60.686695,2.5874538,0.9186,1.722,0.633,
srcid_0166691,qec9_protocluster,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/qec9_protocluster__srcid_0166691.png,166691.0,Shell_C,6.0,4.0667276,11.676096086403696,12.53,-96.73822,0.87268484,0.8037,5.573,2.05,
srcid_0000010_Shell_C,qec9_rubies,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/qec9_rubies__srcid_0000010_Shell_C.png,10.0,,,-1.0,,,,,2.6858898813219075e-84,,,BAD_Z
srcid_0000155_Shell_C,qec9_rubies,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/qec9_rubies__srcid_0000155_Shell_C.png,155.0,,,-1.0,,,,,2.6858898813219075e-84,,,BAD_Z
srcid_0000274_Shell_C,qec9_rubies,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/qec9_rubies__srcid_0000274_Shell_C.png,274.0,,,-1.0,,,,,2.6858898813219075e-84,,,BAD_Z
srcid_0000771_Shell_C,qec9_rubies,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/qec9_rubies__srcid_0000771_Shell_C.png,771.0,,,-1.0,,,,,2.6858898813219075e-84,,,BAD_Z
srcid_0001614_Shell_C,qec9_rubies,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/qec9_rubies__srcid_0001614_Shell_C.png,1614.0,Shell_C,6.0,4.5195073,10.576255299050496,5.64,213.41777,1.3731604,0.9024,2.394,0.881,
srcid_0001742_Shell_C,qec9_rubies,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/qec9_rubies__srcid_0001742_Shell_C.png,1742.0,,,-1.0,,,,,2.6858898813219075e-84,,,BAD_Z
srcid_0001886_Shell_C,qec9_rubies,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/qec9_rubies__srcid_0001886_Shell_C.png,1886.0,Shell_C,6.0,4.05433635,10.504279490109955,4.81,262.81216,0.7323873,0.8003,2.142,0.788,
srcid_0001951_Shell_C,qec9_rubies,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/qec9_rubies__srcid_0001951_Shell_C.png,1951.0,Shell_C,6.0,4.6228543,10.516004692571107,5.58,278.24475,0.8515203,0.9187,2.344,0.862,
srcid_0004358_Shell_C,qec9_rubies,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/qec9_rubies__srcid_0004358_Shell_C.png,4358.0,Shell_C,6.0,4.28981825,10.767570478797063,3.35,-46.19364,0.8444179,0.8585,1.456,0.536,
srcid_0006406_Shell_C,qec9_rubies,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/qec9_rubies__srcid_0006406_Shell_C.png,6406.0,Shell_C,6.0,4.4075127,10.565158161257287,8.2,381.06503,0.9623853,0.8824,3.521,1.295,
srcid_0007167_Shell_C,qec9_rubies,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/qec9_rubies__srcid_0007167_Shell_C.png,7167.0,Shell_C,6.0,2.2180035,10.01924204538644,8.75,33.114136,1.3885648,-0.2634,4.662,1.714,
srcid_0008345_Shell_C,qec9_rubies,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/qec9_rubies__srcid_0008345_Shell_C.png,8345.0,Shell_C,6.0,4.3793178,10.525313067504406,5.45,182.73016,0.80986106,0.877,2.347,0.863,
srcid_0008904_Shell_C,qec9_rubies,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/qec9_rubies__srcid_0008904_Shell_C.png,8904.0,Shell_C,6.0,0.97976,8.610288929847188,7.34,-11.096832,0.3459602,0.1588,3.788,1.393,
srcid_0009027_Shell_C,qec9_rubies,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/qec9_rubies__srcid_0009027_Shell_C.png,9027.0,Shell_C,6.0,5.32037,11.007924484175572,21.58,216.87938,2.015458,0.9845,8.46,3.111,
srcid_0009775_Shell_C,qec9_rubies,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/qec9_rubies__srcid_0009775_Shell_C.png,9775.0,Shell_C,6.0,4.3809366,10.686661716508324,5.05,0.0,2.6910493,0.8773,2.174,0.8,
srcid_0010559_Shell_C,qec9_rubies,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/qec9_rubies__srcid_0010559_Shell_C.png,10559.0,Shell_C,6.0,4.289708,10.69312572416364,3.39,-40.958874,1.1517287,0.8584,1.473,0.542,
srcid_0010715_Shell_C,qec9_rubies,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/qec9_rubies__srcid_0010715_Shell_C.png,10715.0,Shell_C,6.0,4.660998200000001,10.751540029480774,6.43,83.42978,0.97748816,0.9242,2.691,0.99,
srcid_0010997_Shell_C,qec9_rubies,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/qec9_rubies__srcid_0010997_Shell_C.png,10997.0,Shell_C,6.0,5.1471887,10.616769292250265,2.89,314.36768,0.4635644,0.9741,1.152,0.424,
srcid_0011383_Shell_C,qec9_rubies,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/qec9_rubies__srcid_0011383_Shell_C.png,11383.0,Shell_C,6.0,5.0657353,10.507394811478488,8.73,454.2744,1.4458337,0.968,3.509,1.29,
